Subject,Number,Section,Quad,Title / Comment,Credits,Meeting Time,Days,Instructor(s),Fees,Attributes
MSCI,402,0,,Company Grade Leadership,4,6:30 PM - 10:00 PM,R,Kurczak\ Steven J.,,
MSCI,494,0,,Leadership Principles,2,TBA,,Kurczak\ Steven J.,,
MUCS,101,1,A,Intro To Music:Historical,2,8:00 AM - 9:10 AM,M W F,Rakes\ John P.,,VPAM
MUCS,101,2,A,Intro To Music:Historical,2,11:35 AM - 12:45 PM,M W F,Yi\ Gina J.,,VPAM
MUCS,101,3,A,Intro To Music:Historical,2,12:55 PM - 2:05 PM,M W F,Griffin\ Rose A.,,VPAM
MUCS,101,4,A,Intro To Music:Historical,2,2:15 PM - 3:25 PM,M W F,Griffin\ Rose A.,,VPAM
MUCS,101,5,B,Intro To Music:Historical,2,2:15 PM - 3:25 PM,M W F,Griffin\ Rose A.,,VPAM
MUCS,101,6,B,Intro To Music:Historical,2,11:35 AM - 12:45 PM,M W F,Yi\ Gina J.,,VPAM
MUCS,102,0,B,Intro To Music:Interdisc,2,8:00 AM - 9:10 AM,M W F,Rakes\ John P.,,VPAM
MUCS,103,1,A,Intro To Music:20C/World,2,8:30 AM - 10:20 AM,T R,Buis\ Johann S.,,VPAM
MUCS,103,2,B,Intro To Music:20C/World,2,8:30 AM - 10:20 AM,T R,Buis\ Johann S.,,VPAM
MUCS,261,0,,Music Before 1600,2,9:30 AM - 10:20 AM,T R,Saylor\ L. Jonathan,96,
MUCS,263,0,A,19th Century Music,2,12:55 PM - 2:05 PM,M W F,Saylor\ L. Jonathan,96,
MUCS,321,0,B,Church Music Practices,2,12:55 PM - 2:05 PM,M W F,Zimmerman\ Edward,96,
MUCS,336,0,A,Music of Oceania & Indonesia,2,9:20 AM - 10:30 AM,M W F,Kastner\ Kathleen S.,96,
MUCS,355,0,B,American Music,2,12:55 PM - 2:05 PM,M W F,Buis\ Johann S.,96,
MUCS,361,0,,20th Century Music,4,11:35 AM - 12:45 PM,M W F,Kastner\ Kathleen S.,192,
MUCS,421,0,B,Chamber Literature,2,9:20 AM - 10:30 AM,M W F,Saylor\ L. Jonathan,96,
MUCS,434,0,,Seminar in Context Studies,2,11:15 AM - 12:05 PM,T R,Saylor\ L. Jonathan,96,
MUCS,495,0,,Directed Study,1 TO 4,TBA,,Zimmerman\ Edward,96,
MUEP,213,0,,Women's Chorale,1,4:30 PM - 6:00 PM,M W,Hopper\ Mary,180,
MUEP,214,0,,Men's Glee Club,1,4:30 PM - 6:00 PM,T R,Hopper\ Mary,180,
MUEP,215,0,,Concert Choir,1,2:15 PM - 3:45 PM,M W F,Trotter\ John W.,180,
MUEP,216,0,,Symphonic Band,1,3:45 PM - 5:15 PM,M W,Sommerville\ Daniel,180,
MUEP,217,1,,Symphony Orchestra (Strings),1,4:45 PM - 6:15 PM,M,Sommerville\ Daniel,180,
MUEP,217,2,,Symphony Orch (Winds/Percus),,,,,,
MUEP,218,0,,Jazz Ensemble,,7:00 PM - 8:20 PM,T R,Ernst\ Kathryn A.,180,
MUEP,219,1,,Recital & Concert Attendance,0,1:15 PM - 2:05 PM,R,Zimmerman\ Edward,,
MUEP,261,0,A,Opera Orchestra,0,TBA,,Hopper\ Mary,,
MUEP,311,0,,Studio Accompaniment,1 TO 2,TBA,,Horn\ Daniel P.,48,
MUEP,321,0,,Recital Accompaniment,1 TO 2,TBA,,Horn\ Daniel P.,48,
MUEP,356,0,,Opera Workshop,2,11:15 AM - 1:05 PM,T R,Hart\ Carolyn A.,365,
MUEP,356,0,,Opera Workshop,2,4:00 PM - 5:30 PM,F,Hart\ Carolyn A.,365,
MUEP,358,1,,Jazz Combo,1,6:30 PM - 7:25 PM,W,Davis\ James C.,180,
MUEP,371,0,,Chamber Music:Strings,1,TBA,,Altino\ Leonardo G.,180,
MUEP,371,1,,Chamber Music: Brass,1,TBA,,Altino\ Leonardo G.,180,
MUEP,371,2,,Chamber Music: Piano,1,TBA,,Altino\ Leonardo G.,180,
MUEP,371,3,,Chamber Music: Winds,1,TBA,,Altino\ Leonardo G.,180,
MUEP,371,5,,Percussion Ensemble,1,3:15 PM - 4:05 PM,T,Kastner\ Kathleen S.,180,
MUEP,371,5,,Percussion Ensemble,1,3:35 PM - 4:35 PM,F,Kastner\ Kathleen S.,180,
MUEP,371,5,,Percussion Ensemble,1,5:25 PM - 6:30 PM,M,Kastner\ Kathleen S.,180,
MUEP,371,6,,Piano Ensemble,1,3:15 PM - 4:05 PM,T R,Edwards\ Karin R.,180,
MUEP,371,7,,Mixed Ensemble,1,TBA,,Altino\ Leonardo G.,180,
MUEP,371,1B,,Chamber Music: Guitar,1,TBA,,Altino\ Leonardo G.,180,
MUIP,101,0,,Private Lessons: Piano,2,TBA,,Horn\ Daniel P.,512,
MUIP,101,2,,Private Lessons: Jazz Piano,2,TBA,,Williams & Horn,512,
MUIP,102,0,,Private Lessons: Organ,2,TBA,,Zimmerman\ Edward,512,
MUIP,103,0,,Private Lessons: Harpsichord,2,TBA,,Zimmerman\ Edward,512,
MUIP,104,1,,Private Lessons: Voice,2,TBA,,Hart\ Carolyn A.,512,
MUIP,104,2,,Private Lessons: Jazz Voice,2,TBA,,Williams & Hart,512,
MUIP,105,0,,Private Lessons: Violin,2,TBA,,Joiner & Zafer,512,
MUIP,106,0,,Private Lessons: Viola,2,TBA,,Griffin & Joiner,512,
MUIP,107,0,,Private Lessons: Cello,2,TBA,,Altino & Joiner,512,
MUIP,108,0,,Private Lessons: String Bass,2,TBA,,Anderson\ Andrew L.,,
MUIP,108,2,,Private Lessons:Jazz Bass,2,TBA,,Ernst & Joiner,512,
MUIP,109,1,,Private Lessons: Trumpet,2,TBA,,Saylor & Ridenour,512,
MUIP,109,2,,Private Lessons: Jazz Trumpet,2,TBA,,Saylor & Davis,512,
MUIP,110,0,,Private Lessons:  Horn,2,TBA,,Saylor & Cottle,512,
MUIP,111,0,,Private Lessons: Trombone,2,TBA,,Saylor & Davis,512,
MUIP,112,0,,Private Lessons: Euphonium,2,TBA,,Saylor\ L. Jonathan,512,
MUIP,113,0,,Private Lessons: Tuba,2,TBA,,Saylor\ L. Jonathan,512,
MUIP,114,0,,Private Lessons:  Flute,2,TBA,,Saylor & Brown,512,
MUIP,115,0,,Private Lessons: Clarinet,2,TBA,,Saylor & O'Riordan,512,
MUIP,116,0,,Private Lessons: Oboe,2,TBA,,Saylor\ L. Jonathan,512,
MUIP,117,0,,Private Lessons: Bassoon,2,TBA,,Saylor\ L. Jonathan,512,
MUIP,118,0,,Private Lessons: Saxophone,2,TBA,,Saylor & Black,512,
MUIP,119,0,,Private Lessons: Harp,2,TBA,,Joiner & Seeman,512,
MUIP,120,1,,Private Lessons: Percussion,2,TBA,,Kastner & Folker,512,
MUIP,120,2,,Private Lessons: Jazz Drum,2,TBA,,Kastner & Gillan,512,
MUIP,121,0,,Private Lessons:Classic Guitar,2,TBA,,Joiner & Torosian,512,
MUIP,122,0,,Private Lessons: Jazz Guitar,2,TBA,,Joiner & Ramsdell,512,
MUIP,131,1,,Small Group Piano Lessons,1,7:00 PM - 8:00 PM,M,Horn & Hollinger,245,
MUIP,131,2,,Small Group Piano Lessons,1,8:05 PM - 9:05 PM,M,Hart & Gamez,245,
MUIP,141,0,,Small Group Voice Lessons,1,TBA,,Hart & Gamez,245,
MUIP,150,0,,Small Grp Jazz Trumpet Lessons,1,TBA,,Saylor & Davis,245,
MUIP,160,0,,Early Keyboard Lessons,1,TBA,,Zimmerman\ Edward,245,
MUIP,201,1,,Private Lessons: Piano,2 TO 4,TBA,,Horn & Stampfl,770,
MUIP,201,2,,Private Less: Jazz Piano,2 TO 4,TBA,,Horn & Williams,770,
MUIP,202,0,,Private Lessons: Organ,2 TO 4,TBA,,Zimmerman\ Edward,770,
MUIP,203,0,,Private Lessons: Harpsichord,2 TO 4,TBA,,Zimmerman\ Edward,770,
MUIP,204,2,,Private Lessons: Jazz Voice,2 TO 4,TBA,,Hart & Williams,770,
MUIP,205,0,,Private Lessons: Violin,2 TO 4,TBA,,Joiner & Zafer,770,
MUIP,206,0,,Private Lessons: Viola,2 TO 4,TBA,,Griffin & Joiner,770,
MUIP,207,0,,Private Lessons: Cello,2 TO 4,TBA,,Joiner & Altino,770,
MUIP,208,1,,Private Lessons: String Bass,2 TO 4,TBA,,Joiner & Anderson,770,
MUIP,208,2,,Private Lessons: Jazz Bass,2 TO 4,TBA,,Joiner & Ernst,770,
MUIP,209,1,,Private Lessons: Trumpet,2 TO 4,TBA,,Saylor & Ridenour,770,
MUIP,209,2,,Private Lessons: Jazz Trumpet,2 TO 4,TBA,,Saylor & Davis,770,
MUIP,210,0,,Private Lessons: French Horn,2 TO 4,TBA,,Cottle & Saylor,770,
MUIP,211,0,,Private Lessons: Trombone,2 TO 4,TBA,,Saylor & Davis,770,
MUIP,212,0,,Private Lessons: Euphonium,2 TO 4,TBA,,Saylor\ L. Jonathan,770,
MUIP,213,0,,Private Lessons: Tuba,2 TO 4,TBA,,Saylor & Harrison,770,
MUIP,214,0,,Private Lessons: Flute,2 TO 4,TBA,,Saylor & Brown,770,
MUIP,215,0,,Private Lessons: Clarinet,2 TO 4,TBA,,Saylor & O'Riordan,770,
MUIP,216,0,,Private Lessons: Oboe,2 TO 4,TBA,,Saylor & Stevenson,770,
MUIP,217,0,,Private Lessons: Bassoon,2 TO 4,TBA,,Saylor\ L. Jonathan,770,
MUIP,218,0,,Private Lessons: Saxophone,2 TO 4,TBA,,Saylor & Black,770,
MUIP,219,0,,Private Lessons: Harp,2 TO 4,TBA,,Joiner & Seeman,770,
MUIP,220,0,,Private Lessons: Percussion,2 TO 4,TBA,,Kastner\ Kathleen S.,770,
MUIP,221,0,,Priv Lessons: Classical Guitar,2 TO 4,TBA,,Joiner & Torosian,770,
MUIP,222,0,,Private Lessons: Jazz Guitar,2 TO 4,TBA,,Joiner & Ramsdell,770,
MUIP,224,0,,Class Piano II,2,11:35 AM - 12:45 PM,M W,Stampfl\ Aaron J.,365,
MUIP,226,0,,Class Piano IV,2,2:15 PM - 3:05 PM,T R,Stampfl\ Aaron J.,365,
MUIP,260,0,,Early Keyboard Lessons,2,TBA,,Zimmerman\ Edward,245,
MUIP,328,0,,Organ Improvisation,2,TBA,,Zimmerman\ Edward,512,
MUIP,394,0,,Junior Recital,0,TBA,,Hopper\ Mary,,
MUIP,401,0,,Private Lessons: Piano,2 TO 4,TBA,,Horn & Stampfl,770,
MUIP,402,0,,Private Lessons: Organ,2 TO 4,TBA,,Zimmerman\ Edward,770,
MUIP,403,0,,Private Lessons: Harpsichord,2 TO 4,TBA,,Zimmerman\ Edward,770,
MUIP,404,0,,Private Lessons: Voice,2 TO 4,TBA,,Hart\ Carolyn A.,770,
MUIP,405,0,,Private Lessons: Violin,2 TO 4,TBA,,Joiner & Zafer,770,
MUIP,406,0,,Private Lessons: Viola,2 TO 4,TBA,,Griffin & Joiner,770,
MUIP,407,0,,Private Lessons: Cello,2 TO 4,TBA,,Altino & Joiner,770,
MUIP,408,0,,Private Lessons: String Bass,2 TO 4,TBA,,Joiner & Anderson,770,
MUIP,409,0,,Private Lessons: Trumpet,2 TO 4,TBA,,Saylor & Ridenour,770,
MUIP,410,0,,Private Lessons: French Horn,2 TO 4,TBA,,Saylor & Cottle,770,
MUIP,411,0,,Private Lessons: Trombone,2 TO 4,TBA,,Saylor & Davis,770,
MUIP,412,0,,Private Lessons: Euphonium,2 TO 4,TBA,,Saylor\ L. Jonathan,770,
MUIP,413,0,,Private Lessons: Tuba,2 TO 4,TBA,,Saylor & Harrison,770,
MUIP,414,0,,Private Lessons: Flute,2 TO 4,TBA,,Saylor & Brown,770,
MUIP,415,0,,Private Lessons: Clarinet,2 TO 4,TBA,,Saylor & O'Riordan,770,
MUIP,416,0,,Private Lessons: Oboe,2 TO 4,TBA,,Saylor & Stevenson,770,
MUIP,417,0,,Private Lessons: Bassoon,2 TO 4,TBA,,Saylor\ L. Jonathan,770,
MUIP,418,0,,Private Lessons: Saxophone,2 TO 4,TBA,,Saylor & Black,770,
MUIP,419,0,,Private Lessons: Harp,2 TO 4,TBA,,Joiner & Seeman,770,
MUIP,420,0,,Private Lessons: Percussion,2 TO 4,TBA,,Kastner\ Kathleen S.,770,
MUIP,421,0,,Priv Lessons: Classical Guitar,2 TO 4,TBA,,Joiner & Torosian,770,
MUIP,422,0,,Private Lessons: Jazz Guitar,2 TO 4,TBA,,Joiner & Ramsdell,770,
MUIP,492,0,,Half Senior Recital,0,TBA,,Hopper\ Mary,,
MUMS,101,0,B,Music Performance Seminar,1,9:20 AM - 10:30 AM,M W,Altino\ Leonardo G.,,VPAM
MUMS,141,0,,English & Italian Diction,2,2:15 PM - 3:05 PM,T R,Hueber\ Thomas E.,96,
MUMS,243,0,,Italian Grammar for Singers,2,2:15 PM - 3:05 PM,T R,Gamez\ Denise,96,
MUMS,248,1,,"Basic ConductingRequires MUMS 346 Lab",3,9:20 AM - 10:30 AM,M W F,Sommerville\ Daniel,144,
MUMS,248,2,,"Basic ConductingRequires MUMS 346 Lab",3,12:55 PM - 2:05 PM,M W F,Rakes\ John P.,144,
MUMS,311,0,,Choral Conducting,3,9:20 AM - 10:30 AM,M W F,Trotter\ John W.,144,
MUMS,321,0,,Principles Pedagogy II:Piano,1 OR 2,2:15 PM - 3:05 PM,T R,Edwards\ Karin R.,96,
MUMS,321,4,,Principles Pedagogy II:Trumpet,1 OR 2,TBA,,Ridenour & Saylor,245,
MUMS,321,402,,Principles Pedagogy II:Horn,1 OR 2,TBA,,Cottle & Saylor,245,
MUMS,321,403,,Princ Pedagogy II:Low Brass,1 OR 2,TBA,,Davis & Saylor,245,
MUMS,321,501,,Prin of Pedagogy II:Percussion,1 OR 2,TBA,,Kastner\ Kathleen S.,245,
MUMS,321,502,,Prin of Pedagogy II:Percussion,1 OR 2,TBA,,Kastner\ Kathleen S.,245,
MUMS,321,601,,Principles Pedagogy II:Flute,1 OR 2,TBA,,Brown & Saylor,245,
MUMS,321,602,,Prin of Pedagogy II:Sngl Reeds,1 OR 2,TBA,,O'Riordan\ Trevor P.,245,
MUMS,321,603,,Princ of Pedagogy II:Dbl Reeds,1 OR 2,TBA,,Stevenson\ Deborah,245,
MUMS,321,2,,Princ of Pedagogy II:Voice,1 OR 2,9:30 AM - 10:20 AM,T R,Hueber\ Thomas E.,96,
MUMS,321,7,,Prin of Pedagogy II:Guitar,1 OR 2,TBA,,Joiner & Ramsdell,245,
MUMS,330,0,,Acoustic Recording Techniques,3,6:45 PM - 10:00 PM,W,Porick\ Brian,353,
MUMS,333,1,,Music Outreach Practicum,0 TO 2,TBA,,Bauer\ Elizabeth A.,180,
MUMS,341,3,,Woodwind Techniques,1 OR 2,12:15 PM - 1:05 PM,T R,Saylor & Black,96,
MUMS,341,5,,Percussion Techniques,1 OR 2,11:15 AM - 12:05 PM,T R,Kastner\ Kathleen S.,96,
MUMS,341,1,A,High String Techniques,1 OR 2,12:15 PM - 1:05 PM,T R,Sjobring & Peterson,48,
MUMS,341,2,B,Low Strings Techniques,1 OR 2,12:15 PM - 1:05 PM,T R,Altino\ Leonardo G.,48,
MUMS,346,0,,Conducting Lab,0,8:00 AM - 9:10 AM,W,Sommerville\ Daniel,48,
MUMS,355,0,,Group Pedagogy,3,8:30 AM - 10:20 AM,T R,Bauer\ Elizabeth A.,144,
MUMS,421,0,,Honors Conducting,0 TO 1,TBA,,Hopper & Trotter,96,
MUMS,455,0,,Applied Pedagogy II,2,TBA,,Bauer\ Elizabeth A.,96,
MUMS,473,0,,Elementary School Music,2,9:20 AM - 10:30 AM,M W,Yi\ Gina J.,96,
MUMS,495,0,,Directed Study,1 TO 4,TBA,,Zimmerman\ Edward,,
MUMS,496,0,,Internship,2 TO 4,TBA,,Bauer\ Elizabeth A.,180,
MUMS,473L,0,,Elem School Music Practicum,1,9:20 AM - 10:30 AM,F,Yi\ Gina J.,48,
MUTC,101,2,B,Intro to Music: Read/Analysis,2,9:20 AM - 10:30 AM,M W F,Clark\ Micah S.,,VPAM
MUTC,101,1,A,Intro to Music: Read/Analysis,2,9:20 AM - 10:30 AM,M W F,Clark\ Micah S.,,VPAM
MUTC,122,0,,Introduction to Composition,2,9:20 AM - 10:30 AM,M W F,Okpebholo\ Shawn,96,
MUTC,171,1,,Music Theory II,3,8:00 AM - 9:10 AM,M W F,Wheatley\ Gregory,144,
MUTC,171,2,,Music Theory II,3,9:20 AM - 10:30 AM,M W F,Wheatley\ Gregory,144,
MUTC,172,2,,Aural Skills II,1,12:15 PM - 1:05 PM,T R,Okpebholo\ Shawn,48,
MUTC,172,3,,Aural Skills II,1,2:15 PM - 3:05 PM,T R,Okpebholo\ Shawn,48,
MUTC,232,1,,Composition II,2,9:30 AM - 10:20 AM,T R,Whitaker\ Howard L.,96,
MUTC,261,1,,Music Theory IV,3,8:00 AM - 9:10 AM,M W F,Whitaker\ Howard L.,144,
MUTC,261,2,,Music Theory IV,3,9:20 AM - 10:30 AM,M W F,Whitaker\ Howard L.,144,
MUTC,272,1,,Aural Skills IV,1,8:30 AM - 9:20 AM,T R,Kim\ Misook,48,
MUTC,272,2,,Aural Skills IV,1,11:15 AM - 12:05 PM,T R,Kim\ Misook,48,
MUTC,272,3,,Aural Skills IV,1,12:15 PM - 1:05 PM,T R,Kim\ Misook,48,
MUTC,331,0,,Intermediate Composition,2,TBA,,Kim\ Misook,512,
MUTC,333,0,,Digital Music Technology II,2,7:00 PM - 8:50 PM,M,Baddorf & Okpebhol,96,
MUTC,343,0,B,Jazz Theory,2,8:30 PM - 10:30 PM,T R,Ernst\ Kathryn A.,96,
MUTC,353,0,,Modal Counterpoint,2,2:15 PM - 3:05 PM,T R,Zimmerman\ Edward,96,
MUTC,356,0,,Arranging,2,9:30 AM - 10:20 AM,T R,Okpebholo\ Shawn,96,
MUTC,364,0,,The Improvising Musician,2,8:30 AM - 9:20 AM,T R,Whitaker\ Howard L.,96,
MUTC,451,0,,Advanced Composition,3,TBA,,Okpebholo\ Shawn E.,,
MUTC,495,0,,Directed Study,1 TO 4,TBA,,Zimmerman\ Edward,,
NEUR,241,0,,Foundations of Neuroscience,4,8:30 AM - 10:20 AM,T R,Struthers\ William M.,100,SIP\ SP
NEUR,494,0,,Neuroscience Capstone,2,11:15 AM - 1:05 PM,T,Struthers\ William M.,,
NEUR,241L,0,,Found of Neuroscience Lab,0,1:15 PM - 4:05 PM,T,Struthers & Thom,,
PACS,494,0,B,Senior Seminar,2,2:15 PM - 3:25 PM,M W F,McKoy\ Michael K.,,
PACS,496,0,,Internship,4,TBA,,McGraw\ Bryan T.,,
PHIL,101,1,,Introduction to Philosophy,4,8:30 AM - 10:20 AM,T R,Wood\ W. Jay,,PI
PHIL,101,2,,Introduction to Philosophy,4,2:15 PM - 3:25 PM,M W F,Gordon\ James R.,,PI
PHIL,103,0,,Philosophy & the Sciences,4,11:35 AM - 12:45 PM,M W F,O'Connor\ Robert C.,,PI\ SIP
PHIL,105,1,,Race & Justice,4,8:00 AM - 9:10 AM,M W F,Cartagena\ Nathan,,DUS\ PI
PHIL,105,2,,Race & Justice,4,12:55 PM - 2:05 PM,M W F,Cartagena\ Nathan,,DUS\ PI
PHIL,205,1,,Ethics & Society,4,11:15 AM - 1:05 PM,T R,Fletcher\ David B.,,PI
PHIL,205,2,,Ethics & Society,4,1:15 PM - 3:05 PM,T R,Fletcher\ David B.,,PI
PHIL,206,0,,Philosophy & Spiritual Form,4,12:55 PM - 2:05 PM,M W F,Gordon\ James R.,,PI\ SI
PHIL,243,0,A,Intro To Logic,2,9:20 AM - 10:30 AM,M W F,O'Connor\ Robert C.,,
PHIL,244,0,B,Symbolic Logic,2,9:20 AM - 10:30 AM,M W F,O'Connor\ Robert C.,,
PHIL,245,0,,Logic,4,9:20 AM - 10:30 AM,M W F,O'Connor\ Robert C.,,AAQR
PHIL,255,1,,Existentialism,4,6:30 AM - 1:05 PM,T,Kemp\ Ryan S.,,LE\ PI
PHIL,255,2,,Existentialism,4,6:30 AM - 1:05 PM,R,Kemp\ Ryan S.,,LE\ PI
PHIL,312,0,,Hist Of Philosophy,4,11:35 AM - 12:45 PM,M W F,Borden\ Sarah R.,,
PHIL,315,0,,Philosophy of Religion,4,1:15 PM - 3:05 PM,T R,Wood\ W. Jay,,PI
PHIL,328,2,B,Business Ethics,2,11:35 AM - 12:45 PM,M W F,Gordon\ James R.,,
PHIL,328,1,A,Business Ethics,2,11:35 AM - 12:45 PM,M W F,Gordon\ James R.,,
PHIL,341,0,,Nature Of Persons,4,11:15 AM - 1:05 PM,T R,Talbot\ Mark R.,,
PHIL,345,0,,Classical & Medieval Pol Thgt,4,9:20 AM - 10:30 AM,M W F,Cartagena\ Nathan,,
PHIL,349,0,,Christian Political Thought,4,1:15 PM - 3:05 PM,T R,McGraw\ Bryan T.,,
PHIL,448,3,,Ethical Theory,4,12:55 PM - 2:05 PM,M W F,Fletcher\ David B.,,
PHIL,448,0,,Human & Divine Discourse,4,1:15 PM - 3:05 PM,T R,Talbot\ Mark R.,,
PHIL,496,0,,Internship,2 OR 4,TBA,,STAFF,,
PHYS,222,0,,General Physics II,4,11:35 AM - 12:45 PM,M W F,Whitney\ Joshua F.,,
PHYS,232,2,,Introductory Physics II,4,9:20 AM - 10:30 AM,M W F,Craig\ Darren J.,,
PHYS,294,0,,Physics for the Future,2,8:30 AM - 10:20 AM,T,Poelarends\ Arend J,,
PHYS,331,0,,Spacetime & Quanta,4,2:15 PM - 3:25 PM,M W F,Schroeder\ James,,
PHYS,341,0,,Analytical Mechanics,4,12:55 PM - 2:05 PM,M W F,Whitney\ Joshua F.,,
PHYS,353,0,A,Introductory Optics,2,11:35 AM - 12:45 PM,M W F,Poelarends\ Arend J,65,
PHYS,362,0,B,Plasma Physics,2,11:35 AM - 12:45 PM,M W F,Schroeder\ James,,
PHYS,494,0,,Senior Seminar,2,7:00 PM - 8:50 PM,W,Bishop\ Robert C.,,
PHYS,222L,1,,General Physics Lab II,0,7:30 AM - 10:20 AM,T,Whitney\ Joshua F.,,
PHYS,222L,2,,General Physics Lab II,0,1:15 PM - 4:05 PM,T,Whitney\ Joshua F.,,
PHYS,232L,1,,Introductory Physics Lab II,0,7:30 AM - 10:20 AM,R,Schroeder\ James,,
PHYS,232L,2,,Introductory Physics Lab II,0,1:15 PM - 4:05 PM,R,Schroeder\ James,,
PHYS,353L,2,A,Introductory Optics Lab,0,1:15 PM - 4:05 PM,T,Schroeder\ James,,
PSCI,135,0,,American Politics and Gov't,4,11:35 AM - 12:45 PM,M W F,Garrett\ Kristin N.,,SI
PSCI,145,0,,Political Philosophy,4,8:30 AM - 10:20 AM,T R,McGraw\ Bryan T.,,PI\ SI
PSCI,236,0,,Intercollegiate Trial Advocacy,1,6:30 PM - 10:00 PM,T,Locke & Michalak,,
PSCI,245,0,B,Politics & Pop Culture,2,9:20 AM - 10:30 AM,M W F,Black\ Amy E.,,
PSCI,271,0,A,Introduction to Law,2,12:55 PM - 2:05 PM,M W F,Bretsen\ Stephen N.,,
PSCI,311,0,,Constitutional Law,4,1:15 PM - 3:05 PM,T R,Bretsen\ Stephen N.,,
PSCI,349,0,,Christian Political Thought,4,1:15 PM - 3:05 PM,T R,McGraw\ Bryan T.,,
PSCI,361,0,,Political Research,4,8:30 AM - 10:20 AM,T R,Taylor\ Timothy W.,,AAQR
PSCI,365,0,,Classical/Medieval Pol Thought,4,9:20 AM - 10:30 AM,M W F,Cartagena\ Nathan,,
PSCI,374,0,,Political Psychology,4,11:15 AM - 1:05 PM,T R,Garrett\ Kristin N.,,SIP
PSCI,386,0,,Congress & Policy Process,4,11:35 AM - 12:45 PM,M W F,Black\ Amy E.,,
PSCI,494,0,A,Senior Seminar,2,9:20 AM - 10:30 AM,M W F,Black\ Amy E.,,
PSCI,495,0,,Independent Study,2 TO 4,TBA,,STAFF,,
PSCI,496,0,,Internship,4,TBA,,McGraw\ Bryan T.,,
PSYC,101,0,,Introduction to Psychology,4,11:15 AM - 1:05 PM,R,Callender\ Aimee A.,,SI
PSYC,235,0,,Cross-Cultural Psychology,2,2:15 PM - 4:05 PM,W,Hannah\ Darlene B.,,
PSYC,241,0,,Social Psychology,4,1:15 PM - 3:05 PM,T R,Hannah\ Darlene B.,,SI
PSYC,268,0,,Statistics,4,8:30 AM - 10:20 AM,T R,Vessey\ John T.,,AAQR
PSYC,269,1,,Experimental Psychology,4,11:15 AM - 1:05 PM,T R,Vessey\ John T.,,
PSYC,317,1,,Developmental Psychology,4,9:20 AM - 10:30 AM,M W F,Eveleigh\ Elisha,,SI
PSYC,317,2,,Developmental Psychology,4,11:35 AM - 12:45 PM,M W F,Hall\ Sarah E.,,SI
PSYC,343,0,,Sensation & Perception,4,11:35 AM - 12:45 PM,M W F,Phinney\ Raymond,,
PSYC,348,0,,Abnormal Psychology,4,9:20 AM - 10:30 AM,M W F,Hall\ Sarah E.,,
PSYC,355,0,,Adv Statistics & Psyc Testing,4,11:35 AM - 12:45 PM,M W F,Eveleigh\ Elisha,,
PSYC,481,2,A,Advanced Abnormal Psyc,2,8:00 AM - 9:10 AM,M W F,Hall\ Sarah E.,,
PSYC,481,8,,Current Issues in School Psyc,2,1:15 PM - 3:05 PM,T,Eveleigh\ Elisha,,
PSYC,481,5,A,History of Psychology,2,8:30 AM - 10:20 AM,T R,Callender\ Aimee A.,,
PSYC,481,4,,Psychology of the Family,2,11:15 AM - 1:05 PM,T,Van Dyke\ David J.,,
PSYC,481,1,,Theories of Integration,2,8:30 AM - 10:20 AM,T,Fort\ Christin J.,,
PSYC,494,1,,Personality Psychology,4,12:55 PM - 2:05 PM,M W F,Fort\ Christin J.,,
PSYC,494,2,,Personality Psychology,4,9:20 AM - 10:30 AM,M W F,Fort\ Christin J.,,
PSYC,495,0,,Independent Study,1 TO 4,TBA,,STAFF,,
PSYC,496,0,,Internship,4 OR 8,TBA,,Eveleigh\ Elisha,,
PSYC,497,0,,Collaborative Research Groups,2 OR 4,3:15 PM - 5:05 PM,T,Eveleigh\ Elisha,,
PSYC,101L,1,,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,Fort\ Christin J.,,
PSYC,101L,2,,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,Callender\ Aimee A.,,
PSYC,101L,3,,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,Hannah\ Darlene B.,,
PSYC,101L,4,,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,STAFF,,
RELI,362,0,B,Judaism,2,12:55 PM - 2:05 PM,M W F,Graves\ Michael W.,,
SCI,290,0,A,Health Professions Colloquim,1,8:30 AM - 10:20 AM,T,Eisenhauer\ Candice,,
SCI,290,0,A,Health Professions Colloquim,1,11:15 AM - 1:05 PM,T,Eisenhauer\ Candice,,
SCI,302,0,,Origins of Scientific Thought,4,11:15 AM - 1:05 PM,T R,Nelson\ Gary B.,,HP\ SIP
SCI,311,0,,Theories of Origins,4,11:15 AM - 1:05 PM,T R,Moshier & Walton,30,SIP
SCI,321,0,,Sci-Middle/High School Teach,2,2:15 PM - 4:15 PM,W,Leong\ Elizabeth A.,20,
SCI,322,1,,Science For Elem Tch,2,8:20 AM - 10:20 AM,T,Eckert\ Jonathan M.,10,
SCI,322,2,,Science For Elem Tch,2,11:05 AM - 1:05 PM,T,Eckert\ Jonathan M.,10,
SOC,115,1,,Intro to Sociology,4,8:00 AM - 9:10 AM,M W F,Kim\ Henry H.,,DUS\ SI
SOC,115,2,,Intro to Sociology,4,11:35 AM - 12:45 PM,M W F,Allen\ Henry L.,,DUS\ SI
SOC,115,3,,Intro to Sociology,4,11:15 AM - 1:05 PM,T R,Allen\ Henry L.,,DUS\ SI
